"";"grid_no";"Code2";"year";"month";"Hrel50_ee";"Hrel5_ee";"Hrel95_ee";"Vrel50_ee";"Vrel5_ee";"Vrel95_ee";"tot_grid"
"19768";86079;"FR53";2010;11;1,98e-05;1,35e-05;2,79e-05;9,4e-07;4,22e-08;3,89e-06;47
"19769";86079;"FR53";2012;9;0,000133643;0,000109048;0,000160237;7,89e-06;3,8e-07;3,3e-05;47
"19770";86079;"FR53";2012;10;0,000133028;0,000106633;0,000163534;0;0;0;47
"19771";86079;"FR53";2010;3;0;0;0;0;0;0;47
"19772";86079;"FR53";2011;4;0;0;0;0;0;0;47
"19773";86079;"FR53";2010;2;0;0;0;0;0;0;47
"19774";86079;"FR53";2011;7;0,000120251;9,81e-05;0,000144349;9,41e-07;4,56e-08;3,84e-06;47
"19775";86079;"FR53";2010;7;0,000266864;0,000215235;0,000324912;2,82e-06;1,37e-07;1,15e-05;47
"19776";86079;"FR53";2011;10;5,32e-05;4,27e-05;6,54e-05;0;0;0;47
"19777";86079;"FR53";2011;8;0,000293393;0,000239308;0,000353402;9,48e-07;4,28e-08;3,88e-06;47
"19778";86079;"FR53";2010;9;8,35e-05;6,8e-05;0,000100426;1,16e-06;5,59e-08;4,86e-06;47
"19779";86079;"FR53";2010;10;0,000596207;0,000483828;0,000723296;1,41e-06;6,67e-08;5,94e-06;47
"19780";86079;"FR53";2011;9;4,67e-05;3,77e-05;5,67e-05;4,64e-07;2,24e-08;1,94e-06;47
"19781";86079;"FR53";2010;5;0;0;0;0;0;0;47
"19782";86079;"FR53";2011;1;0;0;0;0;0;0;47
"19783";86079;"FR53";2012;4;0;0;0;0;0;0;47
"19784";86079;"FR53";2011;11;7,65e-05;5,91e-05;9,74e-05;1,17e-06;5,28e-08;4,86e-06;47
"19785";86079;"FR53";2011;5;0;0;0;0;0;0;47
"19786";86079;"FR53";2012;5;0;0;0;0;0;0;47
"19787";86079;"FR53";2012;7;0,000241501;0,000168487;0,000334657;1,11e-05;5,35e-07;4,51e-05;47
"19788";86079;"FR53";2012;8;5,32e-05;4,27e-05;6,54e-05;7,11e-06;3,21e-07;2,91e-05;47
"19789";86079;"FR53";2010;1;0;0;0;0;0;0;47
"19790";86079;"FR53";2011;3;0;0;0;0;0;0;47
"19791";86079;"FR53";2011;12;2,34e-05;1,89e-05;2,84e-05;2,34e-07;1,11e-08;9,81e-07;47
"19792";86079;"FR53";2012;1;0;0;0;0;0;0;47
"19793";86079;"FR53";2011;6;0;0;0;0;0;0;47
"19794";86079;"FR53";2012;3;0;0;0;0;0;0;47
"19795";86079;"FR53";2011;2;0;0;0;0;0;0;47
"19796";86079;"FR53";2010;12;3,67e-05;3e-05;4,4e-05;7,72e-06;3,68e-07;3,24e-05;47
"19797";86079;"FR53";2012;2;0;0;0;0;0;0;47
"19798";86079;"FR53";2012;11;7,98e-05;6,4e-05;9,81e-05;7,99e-06;3,59e-07;3,3e-05;47
"19799";86079;"FR53";2012;6;0;0;0;0;0;0;47
"19800";86079;"FR53";2010;6;0;0;0;0;0;0;47
"19801";86080;"FR24";2012;11;0,000783974;0,000640615;0,000942652;3,05e-06;1,37e-07;1,26e-05;64
"19802";86080;"FR24";2011;12;0,000543843;0,000441647;0,000656527;4,92e-06;2,34e-07;2,06e-05;64
"19803";86080;"FR24";2011;2;0;0;0;0;0;0;64
"19804";86080;"FR24";2011;3;0;0;0;0;0;0;64
"19805";86080;"FR24";2011;8;0,000130359;0,000104091;0,00016034;2,13e-06;9,62e-08;8,73e-06;64
"19806";86080;"FR24";2010;9;0,000887322;0,000721277;0,001070807;7,89e-06;3,8e-07;3,3e-05;64
"19807";86080;"FR24";2010;1;0;0;0;0;0;0;64
"19808";86080;"FR24";2010;11;0,000228897;0,000167572;0,000306094;4,46e-06;2e-07;1,85e-05;64
"19809";86080;"FR24";2010;3;0;0;0;0;0;0;64
"19810";86080;"FR24";2010;7;0,000537798;0,000438975;0,000643949;3,53e-06;1,71e-07;1,44e-05;64
"19811";86080;"FR24";2011;5;0;0;0;0;0;0;64
"19812";86080;"FR24";2012;10;0,000523696;0,000422991;0,000636752;5,42e-06;2,56e-07;2,28e-05;64
"19813";86080;"FR24";2010;2;0;0;0;0;0;0;64
"19814";86080;"FR24";2010;6;0;0;0;0;0;0;64
"19815";86080;"FR24";2012;5;0;0;0;0;0;0;64
"19816";86080;"FR24";2012;3;0;0;0;0;0;0;64
"19817";86080;"FR24";2012;4;0;0;0;0;0;0;64
"19818";86080;"FR24";2011;11;0,002059416;0,001528412;0,002721851;3,83e-05;1,72e-06;0,000158375;64
"19819";86080;"FR24";2012;12;0,000129848;0,000105298;0,000157662;2,34e-07;1,11e-08;9,81e-07;64
"19820";86080;"FR24";2010;5;0;0;0;0;0;0;64
"19821";86080;"FR24";2012;8;0,000176868;0,000144689;0,000212454;7,11e-07;3,21e-08;2,91e-06;64
"19822";86080;"FR24";2012;6;0;0;0;0;0;0;64
"19823";86080;"FR24";2010;10;0,000307095;0,000245916;0,000375977;4,24e-06;2e-07;1,78e-05;64
"19824";86080;"FR24";2011;10;0,000572804;0,000452996;0,000712741;7,54e-06;3,56e-07;3,17e-05;64
"19825";86080;"FR24";2012;7;0,000332473;0,00026652;0,000408776;0;0;0;64
"19826";86080;"FR24";2011;7;0,000917873;0,000751232;0,001098617;4,94e-06;2,39e-07;2,02e-05;64
"19827";86080;"FR24";2012;9;0,000119697;9,6e-05;0,000147178;0;0;0;64
"19828";86080;"FR24";2011;6;0;0;0;0;0;0;64
"19829";86080;"FR24";2010;8;0,000502861;0,000396363;0,000627779;6,88e-06;3,1e-07;2,81e-05;64
"19830";86080;"FR24";2010;12;0,000516407;0,000414058;0,000632145;5,85e-06;2,78e-07;2,45e-05;64
"19831";86080;"FR24";2011;1;0;0;0;0;0;0;64
"19832";86080;"FR24";2012;2;0;0;0;0;0;0;64
"19833";86080;"FR24";2011;4;0;0;0;0;0;0;64
"19834";86080;"FR24";2010;4;0;0;0;0;0;0;64
"19835";86080;"FR24";2012;1;0;0;0;0;0;0;64
"19836";86080;"FR24";2011;9;0,000435416;0,00033576;0,00055631;6,73e-06;3,24e-07;2,82e-05;64
"19837";86081;"FR24";2011;12;0,000543843;0,000441647;0,000656527;4,92e-06;2,34e-07;2,06e-05;64
"19838";86081;"FR24";2011;10;0,000572804;0,000452996;0,000712741;7,54e-06;3,56e-07;3,17e-05;64
"19839";86081;"FR24";2012;3;0;0;0;0;0;0;64
"19840";86081;"FR24";2012;5;0;0;0;0;0;0;64
"19841";86081;"FR24";2011;5;0;0;0;0;0;0;64
"19842";86081;"FR24";2012;8;0,000176868;0,000144689;0,000212454;7,11e-07;3,21e-08;2,91e-06;64
"19843";86081;"FR24";2010;1;0;0;0;0;0;0;64
"19844";86081;"FR24";2011;7;0,000917873;0,000751232;0,001098617;4,94e-06;2,39e-07;2,02e-05;64
"19845";86081;"FR24";2010;3;0;0;0;0;0;0;64
"19846";86081;"FR24";2010;7;0,000537798;0,000438975;0,000643949;3,53e-06;1,71e-07;1,44e-05;64
"19847";86081;"FR24";2012;6;0;0;0;0;0;0;64
"19848";86081;"FR24";2010;5;0;0;0;0;0;0;64
"19849";86081;"FR24";2010;9;0,000887322;0,000721277;0,001070807;7,89e-06;3,8e-07;3,3e-05;64
"19850";86081;"FR24";2012;11;0,000783974;0,000640615;0,000942652;3,05e-06;1,37e-07;1,26e-05;64
"19851";86081;"FR24";2012;4;0;0;0;0;0;0;64
"19852";86081;"FR24";2012;10;0,000523696;0,000422991;0,000636752;5,42e-06;2,56e-07;2,28e-05;64
"19853";86081;"FR24";2012;7;0,000332473;0,00026652;0,000408776;0;0;0;64
"19854";86081;"FR24";2012;12;0,000129848;0,000105298;0,000157662;2,34e-07;1,11e-08;9,81e-07;64
"19855";86081;"FR24";2011;2;0;0;0;0;0;0;64
"19856";86081;"FR24";2010;2;0;0;0;0;0;0;64
"19857";86081;"FR24";2011;3;0;0;0;0;0;0;64
"19858";86081;"FR24";2011;4;0;0;0;0;0;0;64
"19859";86081;"FR24";2010;8;0,000502861;0,000396363;0,000627779;6,88e-06;3,1e-07;2,81e-05;64
"19860";86081;"FR24";2010;12;0,000516407;0,000414058;0,000632145;5,85e-06;2,78e-07;2,45e-05;64
"19861";86081;"FR24";2011;9;0,000435416;0,00033576;0,00055631;6,73e-06;3,24e-07;2,82e-05;64
"19862";86081;"FR24";2011;6;0;0;0;0;0;0;64
"19863";86081;"FR24";2012;2;0;0;0;0;0;0;64
"19864";86081;"FR24";2011;11;0,002059416;0,001528412;0,002721851;3,83e-05;1,72e-06;0,000158375;64
"19865";86081;"FR24";2010;11;0,000228897;0,000167572;0,000306094;4,46e-06;2e-07;1,85e-05;64
"19866";86081;"FR24";2011;1;0;0;0;0;0;0;64
"19867";86081;"FR24";2010;10;0,000307095;0,000245916;0,000375977;4,24e-06;2e-07;1,78e-05;64
"19868";86081;"FR24";2012;1;0;0;0;0;0;0;64
"19869";86081;"FR24";2010;6;0;0;0;0;0;0;64
"19870";86081;"FR24";2011;8;0,000130359;0,000104091;0,00016034;2,13e-06;9,62e-08;8,73e-06;64
"19871";86081;"FR24";2010;4;0;0;0;0;0;0;64
"19872";86081;"FR24";2012;9;0,000119697;9,6e-05;0,000147178;0;0;0;64
"19873";86082;"FR24";2011;3;0;0;0;0;0;0;64
"19874";86082;"FR24";2010;1;0;0;0;0;0;0;64
"19875";86082;"FR24";2011;10;0,000572804;0,000452996;0,000712741;7,54e-06;3,56e-07;3,17e-05;64
"19876";86082;"FR24";2011;5;0;0;0;0;0;0;64
"19877";86082;"FR24";2010;4;0;0;0;0;0;0;64
"19878";86082;"FR24";2010;8;0,000502861;0,000396363;0,000627779;6,88e-06;3,1e-07;2,81e-05;64
"19879";86082;"FR24";2011;4;0;0;0;0;0;0;64
"19880";86082;"FR24";2011;2;0;0;0;0;0;0;64
"19881";86082;"FR24";2010;7;0,000537798;0,000438975;0,000643949;3,53e-06;1,71e-07;1,44e-05;64
"19882";86082;"FR24";2011;12;0,000543843;0,000441647;0,000656527;4,92e-06;2,34e-07;2,06e-05;64
"19883";86082;"FR24";2012;6;0;0;0;0;0;0;64
"19884";86082;"FR24";2010;6;0;0;0;0;0;0;64
"19885";86082;"FR24";2010;2;0;0;0;0;0;0;64
"19886";86082;"FR24";2011;6;0;0;0;0;0;0;64
"19887";86082;"FR24";2010;5;0;0;0;0;0;0;64
"19888";86082;"FR24";2012;8;0,000176868;0,000144689;0,000212454;7,11e-07;3,21e-08;2,91e-06;64
"19889";86082;"FR24";2012;3;0;0;0;0;0;0;64
"19890";86082;"FR24";2010;11;0,000228897;0,000167572;0,000306094;4,46e-06;2e-07;1,85e-05;64
"19891";86082;"FR24";2012;1;0;0;0;0;0;0;64
"19892";86082;"FR24";2011;9;0,000435416;0,00033576;0,00055631;6,73e-06;3,24e-07;2,82e-05;64
"19893";86082;"FR24";2010;3;0;0;0;0;0;0;64
"19894";86082;"FR24";2010;10;0,000307095;0,000245916;0,000375977;4,24e-06;2e-07;1,78e-05;64
"19895";86082;"FR24";2012;10;0,000523696;0,000422991;0,000636752;5,42e-06;2,56e-07;2,28e-05;64
"19896";86082;"FR24";2010;9;0,000887322;0,000721277;0,001070807;7,89e-06;3,8e-07;3,3e-05;64
"19897";86082;"FR24";2011;1;0;0;0;0;0;0;64
"19898";86082;"FR24";2011;7;0,000917873;0,000751232;0,001098617;4,94e-06;2,39e-07;2,02e-05;64
"19899";86082;"FR24";2011;11;0,002059416;0,001528412;0,002721851;3,83e-05;1,72e-06;0,000158375;64
"19900";86082;"FR24";2012;5;0;0;0;0;0;0;64
"19901";86082;"FR24";2012;12;0,000129848;0,000105298;0,000157662;2,34e-07;1,11e-08;9,81e-07;64
"19902";86082;"FR24";2012;7;0,000332473;0,00026652;0,000408776;0;0;0;64
"19903";86082;"FR24";2012;11;0,000783974;0,000640615;0,000942652;3,05e-06;1,37e-07;1,26e-05;64
"19904";86082;"FR24";2012;9;0,000119697;9,6e-05;0,000147178;0;0;0;64
"19905";86082;"FR24";2010;12;0,000516407;0,000414058;0,000632145;5,85e-06;2,78e-07;2,45e-05;64
"19906";86082;"FR24";2012;2;0;0;0;0;0;0;64
"19907";86082;"FR24";2012;4;0;0;0;0;0;0;64
"19908";86082;"FR24";2011;8;0,000130359;0,000104091;0,00016034;2,13e-06;9,62e-08;8,73e-06;64
"19909";86083;"FR24";2010;8;0,000502861;0,000396363;0,000627779;6,88e-06;3,1e-07;2,81e-05;64
"19910";86083;"FR24";2010;6;0;0;0;0;0;0;64
"19911";86083;"FR24";2011;12;0,000543843;0,000441647;0,000656527;4,92e-06;2,34e-07;2,06e-05;64
"19912";86083;"FR24";2011;6;0;0;0;0;0;0;64
"19913";86083;"FR24";2010;3;0;0;0;0;0;0;64
"19914";86083;"FR24";2010;10;0,000307095;0,000245916;0,000375977;4,24e-06;2e-07;1,78e-05;64
"19915";86083;"FR24";2011;3;0;0;0;0;0;0;64
"19916";86083;"FR24";2012;4;0;0;0;0;0;0;64
"19917";86083;"FR24";2010;12;0,000516407;0,000414058;0,000632145;5,85e-06;2,78e-07;2,45e-05;64
"19918";86083;"FR24";2011;10;0,000572804;0,000452996;0,000712741;7,54e-06;3,56e-07;3,17e-05;64
"19919";86083;"FR24";2012;3;0;0;0;0;0;0;64
"19920";86083;"FR24";2010;4;0;0;0;0;0;0;64
"19921";86083;"FR24";2011;8;0,000130359;0,000104091;0,00016034;2,13e-06;9,62e-08;8,73e-06;64
"19922";86083;"FR24";2012;11;0,000783974;0,000640615;0,000942652;3,05e-06;1,37e-07;1,26e-05;64
"19923";86083;"FR24";2011;2;0;0;0;0;0;0;64
"19924";86083;"FR24";2012;2;0;0;0;0;0;0;64
"19925";86083;"FR24";2012;9;0,000119697;9,6e-05;0,000147178;0;0;0;64
"19926";86083;"FR24";2010;1;0;0;0;0;0;0;64
"19927";86083;"FR24";2012;8;0,000176868;0,000144689;0,000212454;7,11e-07;3,21e-08;2,91e-06;64
"19928";86083;"FR24";2011;11;0,002059416;0,001528412;0,002721851;3,83e-05;1,72e-06;0,000158375;64
"19929";86083;"FR24";2010;9;0,000887322;0,000721277;0,001070807;7,89e-06;3,8e-07;3,3e-05;64
"19930";86083;"FR24";2011;7;0,000917873;0,000751232;0,001098617;4,94e-06;2,39e-07;2,02e-05;64
"19931";86083;"FR24";2011;4;0;0;0;0;0;0;64
"19932";86083;"FR24";2011;9;0,000435416;0,00033576;0,00055631;6,73e-06;3,24e-07;2,82e-05;64
"19933";86083;"FR24";2011;1;0;0;0;0;0;0;64
"19934";86083;"FR24";2012;12;0,000129848;0,000105298;0,000157662;2,34e-07;1,11e-08;9,81e-07;64
"19935";86083;"FR24";2012;7;0,000332473;0,00026652;0,000408776;0;0;0;64
"19936";86083;"FR24";2012;6;0;0;0;0;0;0;64
"19937";86083;"FR24";2010;7;0,000537798;0,000438975;0,000643949;3,53e-06;1,71e-07;1,44e-05;64
"19938";86083;"FR24";2010;5;0;0;0;0;0;0;64
"19939";86083;"FR24";2010;2;0;0;0;0;0;0;64
"19940";86083;"FR24";2011;5;0;0;0;0;0;0;64
"19941";86083;"FR24";2012;10;0,000523696;0,000422991;0,000636752;5,42e-06;2,56e-07;2,28e-05;64
"19942";86083;"FR24";2012;5;0;0;0;0;0;0;64
"19943";86083;"FR24";2010;11;0,000228897;0,000167572;0,000306094;4,46e-06;2e-07;1,85e-05;64
"19944";86083;"FR24";2012;1;0;0;0;0;0;0;64
"19945";86084;"FR24";2012;10;0,000523696;0,000422991;0,000636752;5,42e-06;2,56e-07;2,28e-05;64
"19946";86084;"FR24";2011;5;0;0;0;0;0;0;64
"19947";86084;"FR24";2010;10;0,000307095;0,000245916;0,000375977;4,24e-06;2e-07;1,78e-05;64
"19948";86084;"FR24";2010;5;0;0;0;0;0;0;64
"19949";86084;"FR24";2011;8;0,000130359;0,000104091;0,00016034;2,13e-06;9,62e-08;8,73e-06;64
"19950";86084;"FR24";2011;10;0,000572804;0,000452996;0,000712741;7,54e-06;3,56e-07;3,17e-05;64
"19951";86084;"FR24";2010;7;0,000537798;0,000438975;0,000643949;3,53e-06;1,71e-07;1,44e-05;64
"19952";86084;"FR24";2012;5;0;0;0;0;0;0;64
"19953";86084;"FR24";2010;12;0,000516407;0,000414058;0,000632145;5,85e-06;2,78e-07;2,45e-05;64
"19954";86084;"FR24";2010;1;0;0;0;0;0;0;64
"19955";86084;"FR24";2012;8;0,000176868;0,000144689;0,000212454;7,11e-07;3,21e-08;2,91e-06;64
"19956";86084;"FR24";2011;3;0;0;0;0;0;0;64
"19957";86084;"FR24";2011;6;0;0;0;0;0;0;64
"19958";86084;"FR24";2010;11;0,000228897;0,000167572;0,000306094;4,46e-06;2e-07;1,85e-05;64
"19959";86084;"FR24";2010;3;0;0;0;0;0;0;64
"19960";86084;"FR24";2011;2;0;0;0;0;0;0;64
"19961";86084;"FR24";2012;11;0,000783974;0,000640615;0,000942652;3,05e-06;1,37e-07;1,26e-05;64
"19962";86084;"FR24";2011;12;0,000543843;0,000441647;0,000656527;4,92e-06;2,34e-07;2,06e-05;64
"19963";86084;"FR24";2012;4;0;0;0;0;0;0;64
"19964";86084;"FR24";2011;4;0;0;0;0;0;0;64
"19965";86084;"FR24";2010;9;0,000887322;0,000721277;0,001070807;7,89e-06;3,8e-07;3,3e-05;64
"19966";86084;"FR24";2011;11;0,002059416;0,001528412;0,002721851;3,83e-05;1,72e-06;0,000158375;64
"19967";86084;"FR24";2012;1;0;0;0;0;0;0;64
"19968";86084;"FR24";2010;4;0;0;0;0;0;0;64
"19969";86084;"FR24";2012;7;0,000332473;0,00026652;0,000408776;0;0;0;64
"19970";86084;"FR24";2010;2;0;0;0;0;0;0;64
"19971";86084;"FR24";2012;9;0,000119697;9,6e-05;0,000147178;0;0;0;64
"19972";86084;"FR24";2011;7;0,000917873;0,000751232;0,001098617;4,94e-06;2,39e-07;2,02e-05;64
"19973";86084;"FR24";2011;9;0,000435416;0,00033576;0,00055631;6,73e-06;3,24e-07;2,82e-05;64
"19974";86084;"FR24";2012;2;0;0;0;0;0;0;64
"19975";86084;"FR24";2010;8;0,000502861;0,000396363;0,000627779;6,88e-06;3,1e-07;2,81e-05;64
"19976";86084;"FR24";2012;3;0;0;0;0;0;0;64
"19977";86084;"FR24";2012;12;0,000129848;0,000105298;0,000157662;2,34e-07;1,11e-08;9,81e-07;64
"19978";86084;"FR24";2011;1;0;0;0;0;0;0;64
"19979";86084;"FR24";2010;6;0;0;0;0;0;0;64
"19980";86084;"FR24";2012;6;0;0;0;0;0;0;64
"19981";86085;"FR24";2012;4;0;0;0;0;0;0;64
"19982";86085;"FR24";2011;12;0,000543843;0,000441647;0,000656527;4,92e-06;2,34e-07;2,06e-05;64
"19983";86085;"FR24";2010;3;0;0;0;0;0;0;64
"19984";86085;"FR24";2010;7;0,000537798;0,000438975;0,000643949;3,53e-06;1,71e-07;1,44e-05;64
"19985";86085;"FR24";2010;5;0;0;0;0;0;0;64
"19986";86085;"FR24";2012;2;0;0;0;0;0;0;64
"19987";86085;"FR24";2011;5;0;0;0;0;0;0;64
"19988";86085;"FR24";2012;10;0,000523696;0,000422991;0,000636752;5,42e-06;2,56e-07;2,28e-05;64
"19989";86085;"FR24";2011;2;0;0;0;0;0;0;64
"19990";86085;"FR24";2010;10;0,000307095;0,000245916;0,000375977;4,24e-06;2e-07;1,78e-05;64
"19991";86085;"FR24";2011;3;0;0;0;0;0;0;64
"19992";86085;"FR24";2012;11;0,000783974;0,000640615;0,000942652;3,05e-06;1,37e-07;1,26e-05;64
"19993";86085;"FR24";2011;8;0,000130359;0,000104091;0,00016034;2,13e-06;9,62e-08;8,73e-06;64
"19994";86085;"FR24";2010;6;0;0;0;0;0;0;64
"19995";86085;"FR24";2011;10;0,000572804;0,000452996;0,000712741;7,54e-06;3,56e-07;3,17e-05;64
"19996";86085;"FR24";2012;8;0,000176868;0,000144689;0,000212454;7,11e-07;3,21e-08;2,91e-06;64
"19997";86085;"FR24";2010;12;0,000516407;0,000414058;0,000632145;5,85e-06;2,78e-07;2,45e-05;64
"19998";86085;"FR24";2010;9;0,000887322;0,000721277;0,001070807;7,89e-06;3,8e-07;3,3e-05;64
"19999";86085;"FR24";2012;3;0;0;0;0;0;0;64
"20000";86085;"FR24";2010;8;0,000502861;0,000396363;0,000627779;6,88e-06;3,1e-07;2,81e-05;64
"20001";86085;"FR24";2010;2;0;0;0;0;0;0;64
"20002";86085;"FR24";2012;6;0;0;0;0;0;0;64
"20003";86085;"FR24";2011;1;0;0;0;0;0;0;64
"20004";86085;"FR24";2011;9;0,000435416;0,00033576;0,00055631;6,73e-06;3,24e-07;2,82e-05;64
"20005";86085;"FR24";2011;6;0;0;0;0;0;0;64
"20006";86085;"FR24";2010;1;0;0;0;0;0;0;64
"20007";86085;"FR24";2011;7;0,000917873;0,000751232;0,001098617;4,94e-06;2,39e-07;2,02e-05;64
"20008";86085;"FR24";2011;11;0,002059416;0,001528412;0,002721851;3,83e-05;1,72e-06;0,000158375;64
"20009";86085;"FR24";2012;1;0;0;0;0;0;0;64
"20010";86085;"FR24";2012;12;0,000129848;0,000105298;0,000157662;2,34e-07;1,11e-08;9,81e-07;64
"20011";86085;"FR24";2012;7;0,000332473;0,00026652;0,000408776;0;0;0;64
"20012";86085;"FR24";2012;5;0;0;0;0;0;0;64
"20013";86085;"FR24";2010;4;0;0;0;0;0;0;64
"20014";86085;"FR24";2010;11;0,000228897;0,000167572;0,000306094;4,46e-06;2e-07;1,85e-05;64
"20015";86085;"FR24";2011;4;0;0;0;0;0;0;64
"20016";86085;"FR24";2012;9;0,000119697;9,6e-05;0,000147178;0;0;0;64
"20017";86086;"FR24";2011;5;0;0;0;0;0;0;64
"20018";86086;"FR24";2011;12;0,000543843;0,000441647;0,000656527;4,92e-06;2,34e-07;2,06e-05;64
"20019";86086;"FR24";2012;6;0;0;0;0;0;0;64
"20020";86086;"FR24";2012;3;0;0;0;0;0;0;64
"20021";86086;"FR24";2010;4;0;0;0;0;0;0;64
"20022";86086;"FR24";2010;5;0;0;0;0;0;0;64
"20023";86086;"FR24";2010;6;0;0;0;0;0;0;64
"20024";86086;"FR24";2010;1;0;0;0;0;0;0;64
"20025";86086;"FR24";2012;10;0,000523696;0,000422991;0,000636752;5,42e-06;2,56e-07;2,28e-05;64
"20026";86086;"FR24";2012;1;0;0;0;0;0;0;64
"20027";86086;"FR24";2011;10;0,000572804;0,000452996;0,000712741;7,54e-06;3,56e-07;3,17e-05;64
"20028";86086;"FR24";2011;2;0;0;0;0;0;0;64
"20029";86086;"FR24";2011;7;0,000917873;0,000751232;0,001098617;4,94e-06;2,39e-07;2,02e-05;64
"20030";86086;"FR24";2012;5;0;0;0;0;0;0;64
"20031";86086;"FR24";2010;7;0,000537798;0,000438975;0,000643949;3,53e-06;1,71e-07;1,44e-05;64
"20032";86086;"FR24";2011;1;0;0;0;0;0;0;64
"20033";86086;"FR24";2010;11;0,000228897;0,000167572;0,000306094;4,46e-06;2e-07;1,85e-05;64
"20034";86086;"FR24";2011;3;0;0;0;0;0;0;64
"20035";86086;"FR24";2010;9;0,000887322;0,000721277;0,001070807;7,89e-06;3,8e-07;3,3e-05;64
"20036";86086;"FR24";2012;8;0,000176868;0,000144689;0,000212454;7,11e-07;3,21e-08;2,91e-06;64
"20037";86086;"FR24";2012;12;0,000129848;0,000105298;0,000157662;2,34e-07;1,11e-08;9,81e-07;64
"20038";86086;"FR24";2012;7;0,000332473;0,00026652;0,000408776;0;0;0;64
"20039";86086;"FR24";2012;11;0,000783974;0,000640615;0,000942652;3,05e-06;1,37e-07;1,26e-05;64
"20040";86086;"FR24";2010;12;0,000516407;0,000414058;0,000632145;5,85e-06;2,78e-07;2,45e-05;64
"20041";86086;"FR24";2010;3;0;0;0;0;0;0;64
"20042";86086;"FR24";2010;10;0,000307095;0,000245916;0,000375977;4,24e-06;2e-07;1,78e-05;64
"20043";86086;"FR24";2011;8;0,000130359;0,000104091;0,00016034;2,13e-06;9,62e-08;8,73e-06;64
"20044";86086;"FR24";2011;11;0,002059416;0,001528412;0,002721851;3,83e-05;1,72e-06;0,000158375;64
"20045";86086;"FR24";2011;6;0;0;0;0;0;0;64
"20046";86086;"FR24";2011;9;0,000435416;0,00033576;0,00055631;6,73e-06;3,24e-07;2,82e-05;64
"20047";86086;"FR24";2011;4;0;0;0;0;0;0;64
"20048";86086;"FR24";2010;8;0,000502861;0,000396363;0,000627779;6,88e-06;3,1e-07;2,81e-05;64
"20049";86086;"FR24";2012;9;0,000119697;9,6e-05;0,000147178;0;0;0;64
"20050";86086;"FR24";2012;4;0;0;0;0;0;0;64
"20051";86086;"FR24";2010;2;0;0;0;0;0;0;64
"20052";86086;"FR24";2012;2;0;0;0;0;0;0;64
"20053";86087;"FR24";2011;10;0,000572804;0,000452996;0,000712741;7,54e-06;3,56e-07;3,17e-05;64
"20054";86087;"FR24";2012;1;0;0;0;0;0;0;64
"20055";86087;"FR24";2011;3;0;0;0;0;0;0;64
"20056";86087;"FR24";2011;4;0;0;0;0;0;0;64
"20057";86087;"FR24";2012;9;0,000119697;9,6e-05;0,000147178;0;0;0;64
"20058";86087;"FR24";2011;12;0,000543843;0,000441647;0,000656527;4,92e-06;2,34e-07;2,06e-05;64
"20059";86087;"FR24";2012;12;0,000129848;0,000105298;0,000157662;2,34e-07;1,11e-08;9,81e-07;64
"20060";86087;"FR24";2010;8;0,000502861;0,000396363;0,000627779;6,88e-06;3,1e-07;2,81e-05;64
"20061";86087;"FR24";2010;2;0;0;0;0;0;0;64
"20062";86087;"FR24";2010;10;0,000307095;0,000245916;0,000375977;4,24e-06;2e-07;1,78e-05;64
"20063";86087;"FR24";2011;8;0,000130359;0,000104091;0,00016034;2,13e-06;9,62e-08;8,73e-06;64
"20064";86087;"FR24";2011;6;0;0;0;0;0;0;64
"20065";86087;"FR24";2012;2;0;0;0;0;0;0;64
"20066";86087;"FR24";2011;1;0;0;0;0;0;0;64
"20067";86087;"FR24";2012;11;0,000783974;0,000640615;0,000942652;3,05e-06;1,37e-07;1,26e-05;64
"20068";86087;"FR24";2011;5;0;0;0;0;0;0;64
"20069";86087;"FR24";2010;12;0,000516407;0,000414058;0,000632145;5,85e-06;2,78e-07;2,45e-05;64
"20070";86087;"FR24";2012;4;0;0;0;0;0;0;64
"20071";86087;"FR24";2012;5;0;0;0;0;0;0;64
"20072";86087;"FR24";2010;6;0;0;0;0;0;0;64
"20073";86087;"FR24";2012;3;0;0;0;0;0;0;64
"20074";86087;"FR24";2010;4;0;0;0;0;0;0;64
"20075";86087;"FR24";2012;10;0,000523696;0,000422991;0,000636752;5,42e-06;2,56e-07;2,28e-05;64
"20076";86087;"FR24";2012;8;0,000176868;0,000144689;0,000212454;7,11e-07;3,21e-08;2,91e-06;64
"20077";86087;"FR24";2010;1;0;0;0;0;0;0;64
"20078";86087;"FR24";2011;11;0,002059416;0,001528412;0,002721851;3,83e-05;1,72e-06;0,000158375;64
"20079";86087;"FR24";2010;11;0,000228897;0,000167572;0,000306094;4,46e-06;2e-07;1,85e-05;64
"20080";86087;"FR24";2012;6;0;0;0;0;0;0;64
"20081";86087;"FR24";2012;7;0,000332473;0,00026652;0,000408776;0;0;0;64
"20082";86087;"FR24";2011;2;0;0;0;0;0;0;64
"20083";86087;"FR24";2010;9;0,000887322;0,000721277;0,001070807;7,89e-06;3,8e-07;3,3e-05;64
"20084";86087;"FR24";2010;3;0;0;0;0;0;0;64
"20085";86087;"FR24";2010;7;0,000537798;0,000438975;0,000643949;3,53e-06;1,71e-07;1,44e-05;64
"20086";86087;"FR24";2010;5;0;0;0;0;0;0;64
